Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units,GC=F,CL=F,BZ=F,NG=F,RB=F
27/09/2010,11.922,222.0,3.82,4.37,139396.0,9.5,1.6400434423899,0.19,-44333.0,218.439,1766.2,8718.9,92.8533,422049.0,317.0,143.014,326.41,594.0,1296.699951171875,76.5199966430664,78.56999969482422,3.799999952316284,1.948799967765808
28/09/2010,11.922,222.0,3.82,4.37,139396.0,9.5,1.6400434423899,0.19,-44333.0,218.439,1766.2,8718.9,92.8533,422049.0,317.0,143.014,326.41,594.0,1306.5999755859375,76.18000030517578,78.70999908447266,3.8369998931884766,1.9479000568389893
29/09/2010,11.922,222.0,3.82,4.37,139396.0,9.5,1.6400434423899,0.19,-44333.0,218.439,1766.2,8718.9,92.8533,422049.0,317.0,143.014,326.41,594.0,1308.5,77.86000061035156,80.7699966430664,3.9619998931884766,1.9954999685287476
30/09/2010,11.922,222.0,3.75,4.32,139396.0,9.5,1.6400434423899,0.19,-44333.0,218.439,1766.2,8718.9,92.8533,422049.0,317.0,143.014,326.41,594.0,1307.800048828125,79.97000122070312,82.30999755859375,3.871999979019165,2.044800043106079
01/10/2010,12.414,219.0,3.75,4.32,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1316.0999755859375,81.58000183105469,83.75,3.796999931335449,2.0861001014709473
04/10/2010,12.414,219.0,3.75,4.32,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1315.4000244140625,81.47000122070312,83.27999877929688,3.7269999980926514,2.0933001041412354
05/10/2010,12.414,219.0,3.75,4.32,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1338.9000244140625,82.81999969482422,84.83999633789062,3.743000030517578,2.125499963760376
06/10/2010,12.414,219.0,3.75,4.32,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1346.4000244140625,83.2300033569336,85.05999755859375,3.865000009536743,2.155900001525879
07/10/2010,12.414,219.0,3.72,4.27,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1333.9000244140625,81.66999816894531,83.43000030517578,3.617000102996826,2.118000030517578
08/10/2010,12.414,219.0,3.72,4.27,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1344.199951171875,82.66000366210938,84.02999877929688,3.6510000228881836,2.15120005607605
11/10/2010,12.414,219.0,3.72,4.27,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1353.300048828125,82.20999908447266,83.72000122070312,3.6010000705718994,2.1654999256134033
12/10/2010,12.414,219.0,3.72,4.27,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1345.699951171875,81.66999816894531,83.5,3.628999948501587,2.1238999366760254
13/10/2010,12.414,219.0,3.72,4.27,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1369.5,83.01000213623047,84.63999938964844,3.696000099182129,2.166100025177002
14/10/2010,12.414,219.0,3.62,4.19,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1376.699951171875,82.69000244140625,84.52999877929688,3.6570000648498535,2.1364998817443848
15/10/2010,12.414,219.0,3.62,4.19,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1371.0999755859375,81.25,82.44999694824219,3.5350000858306885,2.103800058364868
18/10/2010,12.414,219.0,3.62,4.19,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1371.199951171875,83.08000183105469,84.37000274658203,3.430999994277954,2.1514999866485596
19/10/2010,12.414,219.0,3.62,4.19,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1335.0999755859375,79.48999786376953,81.0999984741211,3.513000011444092,2.04830002784729
20/10/2010,12.414,219.0,3.62,4.19,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1343.300048828125,81.7699966430664,83.5999984741211,3.5390000343322754,2.0826001167297363
21/10/2010,12.414,219.0,3.64,4.21,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1324.699951171875,80.55999755859375,81.83000183105469,3.368000030517578,2.0409998893737793
22/10/2010,12.414,219.0,3.64,4.21,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1324.4000244140625,81.69000244140625,82.95999908447266,3.3320000171661377,2.063800096511841
25/10/2010,12.414,219.0,3.64,4.21,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1338.300048828125,82.5199966430664,83.54000091552734,3.316999912261963,2.0773000717163086
26/10/2010,12.414,219.0,3.64,4.21,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1338.0,82.55000305175781,83.66000366210938,3.3540000915527344,2.0940001010894775
27/10/2010,12.414,219.0,3.64,4.21,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1322.199951171875,81.94000244140625,83.2300033569336,3.2920000553131104,2.1019999980926514
28/10/2010,12.414,219.0,3.66,4.23,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1342.0999755859375,82.18000030517578,83.58999633789062,3.890000104904175,2.1138999462127686
29/10/2010,12.414,219.0,3.66,4.23,139119.0,9.4,1.6400434423899,0.19,-40646.0,218.711,1780.4,8768.7,92.6033,417830.0,291.0,142.525,324.08,543.0,1357.0999755859375,81.43000030517578,83.1500015258789,4.038000106811523,2.1045000553131104
01/11/2010,12.3,221.7,3.66,4.23,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1350.199951171875,82.94999694824219,84.62000274658203,3.8320000171661377,2.092900037765503
02/11/2010,12.3,221.7,3.66,4.23,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1356.4000244140625,83.9000015258789,85.41000366210938,3.869999885559082,2.109600067138672
03/11/2010,12.3,221.7,3.66,4.23,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1337.0999755859375,84.69000244140625,86.37999725341797,3.8359999656677246,2.138000011444092
04/11/2010,12.3,221.7,3.63,4.24,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1382.699951171875,86.48999786376953,88.0,3.8559999465942383,2.1770999431610107
05/11/2010,12.3,221.7,3.63,4.24,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1397.300048828125,86.8499984741211,88.11000061035156,3.937000036239624,2.180000066757202
08/11/2010,12.3,221.7,3.63,4.24,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1402.800048828125,87.05999755859375,88.45999908447266,4.0879998207092285,2.178499937057495
09/11/2010,12.3,221.7,3.63,4.24,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1409.800048828125,86.72000122070312,88.33000183105469,4.210000038146973,2.184999942779541
10/11/2010,12.3,221.7,3.63,4.24,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1399.0999755859375,87.80999755859375,88.95999908447266,4.046000003814697,2.2362000942230225
11/11/2010,12.3,221.7,3.57,4.17,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1403.0999755859375,87.80999755859375,88.80999755859375,3.927000045776367,2.2356998920440674
12/11/2010,12.3,221.7,3.57,4.17,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1365.4000244140625,84.87999725341797,86.33999633789062,3.7990000247955322,2.20989990234375
15/11/2010,12.3,221.7,3.57,4.17,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1368.4000244140625,84.86000061035156,86.69999694824219,3.8450000286102295,2.194999933242798
16/11/2010,12.3,221.7,3.57,4.17,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1338.300048828125,82.33999633789062,84.7300033569336,3.818000078201294,2.1556999683380127
17/11/2010,12.3,221.7,3.57,4.17,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1336.800048828125,80.44000244140625,83.27999877929688,4.03000020980835,2.157900094985962
18/11/2010,12.3,221.7,3.76,4.39,139044.0,9.8,1.6400434423899,0.19,-38739.0,218.803,1828.4,8789.3,92.6686,426427.0,287.0,142.167,324.08,545.0,1352.9000244140625,81.8499984741211,85.05000305175781,4.006999969482422,2.228300094604492
